id,external_id,annotations,compound_id,creator_id,updater_id,created_at,updated_at
222,HYDROQUINONE,"an electron-transfer-related quinol
a benzenediol
",885,,,2015-02-23 22:52:42 UTC,2015-02-23 22:52:42 UTC
223,CHEBI:69441,"organic molecular entity
",886,,,2015-02-23 22:52:44 UTC,2015-02-23 22:52:44 UTC
224,CHEBI:33226,"cinnamyl alcohol
",887,,,2015-02-23 22:52:46 UTC,2015-02-23 22:52:46 UTC
225,CHEBI:33227,"cinnamyl alcohol
",888,,,2015-02-23 22:52:48 UTC,2015-02-23 22:52:48 UTC
226,LMFA11000349,"Hydrocarbons
",891,,,2015-02-23 22:52:53 UTC,2015-02-23 22:52:53 UTC
227,CHEBI:15882,"phenols
",893,,,2015-02-23 22:52:57 UTC,2015-02-23 22:52:57 UTC
228,PHENOL,"a phenol
",893,,,2015-02-23 22:52:57 UTC,2015-02-23 22:52:57 UTC
229,CHEBI:15365,"salicylates
acetate ester
benzoic acids
",894,,,2015-02-23 22:53:01 UTC,2015-02-23 22:53:01 UTC
230,CHEBI:18357,"noradrenaline
",895,,,2015-02-23 22:53:04 UTC,2015-02-23 22:53:04 UTC
231,C00547,"Adrenalines
Biogenic amines
",895,,,2015-02-23 22:53:04 UTC,2015-02-23 22:53:04 UTC
232,CHEBI:30754,"aminobenzoic acid
",896,,,2015-02-23 22:53:06 UTC,2015-02-23 22:53:06 UTC
233,CHEBI:73244,"benzoate ester
",897,,,2015-02-23 22:53:09 UTC,2015-02-23 22:53:09 UTC
234,CHEBI:42725,"imidazoquinoline
",900,,,2015-02-23 22:53:13 UTC,2015-02-23 22:53:13 UTC
235,CPD-6562,"an indole derivative
a glucoside
",904,,,2015-02-23 22:53:18 UTC,2015-02-23 22:53:18 UTC
236,C08720,"Aurone flavonoids
aurones
",905,,,2015-02-23 22:53:20 UTC,2015-02-23 22:53:20 UTC
237,CHEBI:45979,"1,3-thiazole
benzimidazoles
",906,,,2015-02-23 22:53:21 UTC,2015-02-23 22:53:21 UTC
238,C07131,"Thiazole fungicides
",906,,,2015-02-23 22:53:21 UTC,2015-02-23 22:53:21 UTC
239,THIABENDAZOLE,"a small molecule
",906,,,2015-02-23 22:53:21 UTC,2015-02-23 22:53:21 UTC
240,CHEBI:43732,"1,3-thiazole
mancude organic heteromonocyclic parent
monocyclic heteroarene
",907,,,2015-02-23 22:53:22 UTC,2015-02-23 22:53:22 UTC
241,CHEBI:30856,"thiophenes
mancude organic heteromonocyclic parent
monocyclic heteroarene
",912,,,2015-02-23 22:53:27 UTC,2015-02-23 22:53:27 UTC
242,CHEBI:16765,"indole alkaloid
aminoalkylindole
tryptamines
aralkylamino compound
",917,,,2015-02-23 22:53:33 UTC,2015-02-23 22:53:33 UTC
243,C00398,"Indole alkaloids
",917,,,2015-02-23 22:53:33 UTC,2015-02-23 22:53:33 UTC
244,CHEBI:30817,"urocanic acid
",921,,,2015-02-23 22:53:36 UTC,2015-02-23 22:53:36 UTC
245,CHEBI:70801,"imidazolyl carboxylic acid
",932,,,2015-02-23 22:53:52 UTC,2015-02-23 22:53:52 UTC
246,CHEBI:16411,"monocarboxylic acid
indole-3-acetic acids
",933,,,2015-02-23 22:53:55 UTC,2015-02-23 22:53:55 UTC
247,C00954,"Indole alkaloids
Auxins
",933,,,2015-02-23 22:53:55 UTC,2015-02-23 22:53:55 UTC
248,INDOLE-3-CARBOXALDEHYDE,"an indole-phytolexin
",934,,,2015-02-23 22:53:59 UTC,2015-02-23 22:53:59 UTC
249,CHEBI:24809,"indol-3-yl carboxylic acid
",935,,,2015-02-23 22:54:02 UTC,2015-02-23 22:54:02 UTC
250,CHEBI:72782,"carboxylic ester
indoles
",936,,,2015-02-23 22:54:04 UTC,2015-02-23 22:54:04 UTC
251,CPD-10546,"a plant hormone
",936,,,2015-02-23 22:54:04 UTC,2015-02-23 22:54:04 UTC
252,CHEBI:16031,"indoles
acetamides
",937,,,2015-02-23 22:54:07 UTC,2015-02-23 22:54:07 UTC
253,CPD-237,"a small molecule
",937,,,2015-02-23 22:54:07 UTC,2015-02-23 22:54:07 UTC
254,CHEBI:24814,"indolyl alcohol
",939,,,2015-02-23 22:54:12 UTC,2015-02-23 22:54:12 UTC
255,CPDQT-428,"an indole-phytolexin
",939,,,2015-02-23 22:54:12 UTC,2015-02-23 22:54:12 UTC
256,CHEBI:65009,"aminoalkylindole
aralkylamino compound
",940,,,2015-02-23 22:54:15 UTC,2015-02-23 22:54:15 UTC
257,CHEBI:43580,"indol-3-yl carboxylic acid
",941,,,2015-02-23 22:54:16 UTC,2015-02-23 22:54:16 UTC
258,CHEBI:77092,"carbamate ester
organic sulfide
benzimidazoles
",946,,,2015-02-23 22:54:22 UTC,2015-02-23 22:54:22 UTC
259,CHEBI:30845,"furoic acid
",951,,,2015-02-23 22:54:31 UTC,2015-02-23 22:54:31 UTC
260,CHEBI:28869,"naphthoquinone
",953,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
261,C05377,"Vitamin K
Fat-soluble vitamins
",953,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
262,CPD-3766,"a vitamin K
",953,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
263,CHEBI:16482,"naphthalenes
ortho-fused bicyclic arene
",954,,,2015-02-23 22:54:36 UTC,2015-02-23 22:54:36 UTC
264,C00829,"Fumigants
",954,,,2015-02-23 22:54:36 UTC,2015-02-23 22:54:36 UTC
265,NAPHTHALENE,"an aromatic compound
",954,,,2015-02-23 22:54:36 UTC,2015-02-23 22:54:36 UTC
266,CHEBI:3682,"dihydroxyanthraquinone
",955,,,2015-02-23 22:54:38 UTC,2015-02-23 22:54:38 UTC
267,C10312,"Anthraquinone type
",955,,,2015-02-23 22:54:38 UTC,2015-02-23 22:54:38 UTC
268,CHEBI:47426,"sulfonamide
furans
chlorobenzoic acid
",956,,,2015-02-23 22:54:40 UTC,2015-02-23 22:54:40 UTC
269,CHEBI:5195,"C-nitro compound
furans
oxazolidines
",957,,,2015-02-23 22:54:43 UTC,2015-02-23 22:54:43 UTC
270,CHEBI:75633,"polyphenol
proanthocyanidin
biflavonoid
hydroxyflavan
",958,,,2015-02-23 22:54:45 UTC,2015-02-23 22:54:45 UTC
271,LMPK12030001,"Proanthocyanidins
",958,,,2015-02-23 22:54:45 UTC,2015-02-23 22:54:45 UTC
272,CHEBI:16667,"hydroxynitrile
",961,,,2015-02-23 22:54:48 UTC,2015-02-23 22:54:48 UTC
273,CPD-1074,"a small molecule
",961,,,2015-02-23 22:54:48 UTC,2015-02-23 22:54:48 UTC
274,CHEBI:5679,"coumarins
",963,,,2015-02-23 22:54:49 UTC,2015-02-23 22:54:49 UTC
275,C09268,"coumarins
",963,,,2015-02-23 22:54:49 UTC,2015-02-23 22:54:49 UTC
276,CHEBI:65948,"cyclic ketone
organic heterotetracyclic compound
polyphenol
cyclic ether
",998,,,2015-02-23 22:55:23 UTC,2015-02-23 22:55:23 UTC
277,CHEBI:15940,"pyridinemonocarboxylic acid
pyridine alkaloid
",1014,,,2015-02-23 22:55:46 UTC,2015-02-23 22:55:46 UTC
278,C00253,"Water-soluble vitamins
Pyridine alkaloids
",1014,,,2015-02-23 22:55:46 UTC,2015-02-23 22:55:46 UTC
279,CHEBI:4907,"1,1-bis(phosphonic acid)
",1018,,,2015-02-23 22:55:53 UTC,2015-02-23 22:55:53 UTC
280,LMFA07010471,"Wax monoesters
",1022,,,2015-02-23 22:56:00 UTC,2015-02-23 22:56:00 UTC
281,CHEBI:30753,"aminobenzoic acid
",1037,,,2015-02-23 22:56:23 UTC,2015-02-23 22:56:23 UTC
282,CHEBI:30797,"malic acid
",1044,,,2015-02-23 22:56:30 UTC,2015-02-23 22:56:30 UTC
283,CHEBI:27943,"harmala alkaloid
",1053,,,2015-02-23 22:56:46 UTC,2015-02-23 22:56:46 UTC
284,CPD-9938,"an alkaloid
",1053,,,2015-02-23 22:56:46 UTC,2015-02-23 22:56:46 UTC
285,CPDQT-426,"an indole-phytolexin
",1054,,,2015-02-23 22:56:48 UTC,2015-02-23 22:56:48 UTC
286,CHEBI:46936,"phenols
capsaicinoid
",1066,,,2015-02-23 22:56:58 UTC,2015-02-23 22:56:58 UTC
287,CPD-9183,"an alkaloid
",1066,,,2015-02-23 22:56:58 UTC,2015-02-23 22:56:58 UTC
288,LMPR01070133,"C40 isoprenoids (tetraterpenes)
",1067,,,2015-02-23 22:57:00 UTC,2015-02-23 22:57:00 UTC
289,5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL,"a sterol
",1072,,,2015-02-23 22:57:05 UTC,2015-02-23 22:57:05 UTC
290,CHEBI:35720,"organofluorine compound
N-arylpiperazine
cyclopropanes
N-alkylpiperazine
quinolone
quinolinemonocarboxylic acid
",1086,,,2015-02-23 22:57:14 UTC,2015-02-23 22:57:14 UTC
291,CHEBI:71464,"N-(long-chain-acyl)ethanolamine
endocannabinoid
",1087,,,2015-02-23 22:57:15 UTC,2015-02-23 22:57:15 UTC
292,LMFA08040013,"N-acyl ethanolamines (endocannabinoids)
",1087,,,2015-02-23 22:57:15 UTC,2015-02-23 22:57:15 UTC
293,LMFA01030018,"Unsaturated fatty acids
",1088,,,2015-02-23 22:57:16 UTC,2015-02-23 22:57:16 UTC
294,CPD0-2015,"an <i>N</i>-acyl-L-amino acid
",1089,,,2015-02-23 22:57:18 UTC,2015-02-23 22:57:18 UTC
295,CHEBI:30260,"triamino-1,3,5-triazine
",1091,,,2015-02-23 22:57:19 UTC,2015-02-23 22:57:19 UTC
296,C14147,"Pesticides
",1091,,,2015-02-23 22:57:19 UTC,2015-02-23 22:57:19 UTC
297,CPD-7403,"an aromatic compound
",1091,,,2015-02-23 22:57:19 UTC,2015-02-23 22:57:19 UTC
298,CHEBI:76604,"aromatic amine
imidazoquinoxaline
",1093,,,2015-02-23 22:57:21 UTC,2015-02-23 22:57:21 UTC
299,CHEBI:27510,"hydroxycoumarin
",1094,,,2015-02-23 22:57:22 UTC,2015-02-23 22:57:22 UTC
300,C09315,"coumarins
",1094,,,2015-02-23 22:57:22 UTC,2015-02-23 22:57:22 UTC
301,CPD-8186,"a coumarin
",1094,,,2015-02-23 22:57:22 UTC,2015-02-23 22:57:22 UTC
302,CPD-13494,"a phenylpropanoid
",1108,,,2015-02-23 22:57:36 UTC,2015-02-23 22:57:36 UTC
303,CHEBI:47693,"tagatose
D-tagatose
",1109,,,2015-02-23 22:57:37 UTC,2015-02-23 22:57:37 UTC
304,CHEBI:15672,"tartaric acid
",1110,,,2015-02-23 22:57:38 UTC,2015-02-23 22:57:38 UTC
305,CHEBI:15671,"tartaric acid
",1113,,,2015-02-23 22:57:43 UTC,2015-02-23 22:57:43 UTC
306,CHEBI:16551,"trehalose
",1114,,,2015-02-23 22:57:46 UTC,2015-02-23 22:57:46 UTC
307,C01083,"Disaccharides
",1114,,,2015-02-23 22:57:46 UTC,2015-02-23 22:57:46 UTC
308,TREHALOSE,"a disaccharide
",1115,,,2015-02-23 22:57:48 UTC,2015-02-23 22:57:48 UTC
309,CHEBI:10295,"L-sorbopyranose
",1126,,,2015-02-23 22:58:01 UTC,2015-02-23 22:58:01 UTC
310,CHEBI:17992,"glycosyl glycoside
",1131,,,2015-02-23 22:58:09 UTC,2015-02-23 22:58:09 UTC
311,C00089,"Disaccharides
",1131,,,2015-02-23 22:58:09 UTC,2015-02-23 22:58:09 UTC
312,CHEBI:53455,"D-xylose
",1136,,,2015-02-23 22:58:18 UTC,2015-02-23 22:58:18 UTC
313,C00181,"Aldoses
",1136,,,2015-02-23 22:58:18 UTC,2015-02-23 22:58:18 UTC
314,VICIANOSE,"a small molecule
",1140,,,2015-02-23 22:58:23 UTC,2015-02-23 22:58:23 UTC
315,CHEBI:33020,"glycosylglucose
",1143,,,2015-02-23 22:58:25 UTC,2015-02-23 22:58:25 UTC
316,CHEBI:36219,"lactose
",1145,,,2015-02-23 22:58:27 UTC,2015-02-23 22:58:27 UTC
317,MALTOSE,"a disaccharide
",1151,,,2015-02-23 22:58:34 UTC,2015-02-23 22:58:34 UTC
318,CHEBI:17973,"D-galactopyranose 1-phosphate
alpha-D-hexose 1-phosphate
",1159,,,2015-02-23 22:58:48 UTC,2015-02-23 22:58:48 UTC
319,CHEBI:47962,"D-galacturonic acid
",1161,,,2015-02-23 22:58:50 UTC,2015-02-23 22:58:50 UTC
320,CHEBI:62084,"N-acylneuraminic acid
",1161,,,2015-02-23 22:58:50 UTC,2015-02-23 22:58:50 UTC
321,CHEBI:18266,"methyl myo-inositols
",1171,,,2015-02-23 22:58:56 UTC,2015-02-23 22:58:56 UTC
322,CHEBI:18266,"methyl myo-inositols
",1172,,,2015-02-23 22:58:57 UTC,2015-02-23 22:58:57 UTC
323,CHEBI:62346,"L-rhamnose
",1176,,,2015-02-23 22:59:01 UTC,2015-02-23 22:59:01 UTC
324,C00507,"Deoxy sugars
",1176,,,2015-02-23 22:59:01 UTC,2015-02-23 22:59:01 UTC
325,6G-KESTOTETRAOSE,"a fructan
",1178,,,2015-02-23 22:59:05 UTC,2015-02-23 22:59:05 UTC
326,CPD-3781,"a cyclodextrin
",1185,,,2015-02-23 22:59:15 UTC,2015-02-23 22:59:15 UTC
327,CPD-3783,"a cyclodextrin
",1186,,,2015-02-23 22:59:17 UTC,2015-02-23 22:59:17 UTC
328,CHEBI:61953,"maltohexaose hexasaccharide
",1191,,,2015-02-23 22:59:20 UTC,2015-02-23 22:59:20 UTC
329,CHEBI:61952,"maltopentaose pentasaccharide
",1192,,,2015-02-23 22:59:21 UTC,2015-02-23 22:59:21 UTC
330,CHEBI:47937,"alpha-D-glucosyl-(1->4)-D-mannopyranose
",1193,,,2015-02-23 22:59:23 UTC,2015-02-23 22:59:23 UTC
331,CHEBI:4208,"D-aldohexose
D-mannose
mannopyranose
",1202,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
332,C00159,"Aldoses
",1202,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
333,CHEBI:6731,"trisaccharide
",1203,,,2015-02-23 22:59:41 UTC,2015-02-23 22:59:41 UTC
334,CHEBI:28053,"glycosylglucose
",1204,,,2015-02-23 22:59:43 UTC,2015-02-23 22:59:43 UTC
335,C05402,"Disaccharides
",1204,,,2015-02-23 22:59:43 UTC,2015-02-23 22:59:43 UTC
336,CHEBI:30852,"hexaric acid
",1205,,,2015-02-23 22:59:45 UTC,2015-02-23 22:59:45 UTC
337,LMFA01170107,"Dicarboxylic acids
",1205,,,2015-02-23 22:59:45 UTC,2015-02-23 22:59:45 UTC
338,CHEBI:45744,"N-acetylneuraminic acid
",1209,,,2015-02-23 22:59:50 UTC,2015-02-23 22:59:50 UTC
339,LMFA07010184,"Wax monoesters
",1267,,,2015-02-23 22:59:54 UTC,2015-02-23 22:59:54 UTC
340,CHEBI:33277,"tocotrienol
vitamin E
",1298,,,2015-02-23 23:00:22 UTC,2015-02-23 23:00:22 UTC
341,C14155,"Vitamin E
",1298,,,2015-02-23 23:00:22 UTC,2015-02-23 23:00:22 UTC
342,LMPR02020057,"Vitamin E
",1298,,,2015-02-23 23:00:22 UTC,2015-02-23 23:00:22 UTC
343,LMPR02030001,"Vitamin K
",1310,,,2015-02-23 23:00:28 UTC,2015-02-23 23:00:28 UTC
344,C08821,"Stigmasterols and C24-ethyl derivatives
stigmastane
",1315,,,2015-02-23 23:00:32 UTC,2015-02-23 23:00:32 UTC
345,LMST01040145,"Stigmasterols and C24-ethyl derivatives
",1315,,,2015-02-23 23:00:32 UTC,2015-02-23 23:00:32 UTC
346,CHEBI:15578,"sapogenin
",1320,,,2015-02-23 23:00:34 UTC,2015-02-23 23:00:34 UTC
347,C03963,"Spirostanols and derivatives
spirostan
Spirostan and derivatives
",1320,,,2015-02-23 23:00:34 UTC,2015-02-23 23:00:34 UTC
348,LMST01080007,"Spirostanols and derivatives
",1320,,,2015-02-23 23:00:34 UTC,2015-02-23 23:00:34 UTC
349,CHEBI:28484,"branched-chain saturated fatty acid
short-chain fatty acid
methylbutyric acid
",1324,,,2015-02-23 23:00:38 UTC,2015-02-23 23:00:38 UTC
350,C08262,"Branched fatty acids
",1324,,,2015-02-23 23:00:38 UTC,2015-02-23 23:00:38 UTC
351,LMFA01020181,"Branched fatty acids
",1324,,,2015-02-23 23:00:38 UTC,2015-02-23 23:00:38 UTC
352,C16819,"spirostan
",1352,,,2015-02-23 23:00:50 UTC,2015-02-23 23:00:50 UTC
353,LMST01080019,"Spirostanols and derivatives
",1352,,,2015-02-23 23:00:50 UTC,2015-02-23 23:00:50 UTC
354,CHEBI:41879,"11beta-hydroxy steroid
17alpha-hydroxy steroid
glucocorticoid
20-oxo steroid
fluorinated steroid
3-oxo-Delta(1),Delta(4)-steroid
21-hydroxy steroid
",1355,,,2015-02-23 23:00:53 UTC,2015-02-23 23:00:53 UTC
355,C15643,"Pregnane and derivatives [Fig]
",1355,,,2015-02-23 23:00:53 UTC,2015-02-23 23:00:53 UTC
356,CHEBI:17566,"indoles
nitrile
",1365,,,2015-02-23 23:01:02 UTC,2015-02-23 23:01:02 UTC
357,INDOLEYL-CPD,"a small molecule
",1365,,,2015-02-23 23:01:02 UTC,2015-02-23 23:01:02 UTC
358,LMFA07010411,"Wax monoesters
",1366,,,2015-02-23 23:01:04 UTC,2015-02-23 23:01:04 UTC
359,CHEBI:27823,"indole-3-acetic acids
",1403,,,2015-02-23 23:01:31 UTC,2015-02-23 23:01:31 UTC
360,CHEBI:33070,"indol-3-yl carboxylic acid
",1404,,,2015-02-23 23:01:32 UTC,2015-02-23 23:01:32 UTC
361,CHEBI:44897,"monocarboxylic acid
carboxyalkyl phosphate
",1451,,,2015-02-23 23:01:37 UTC,2015-02-23 23:01:37 UTC
362,C00341,"Acyclic monoterpenoids
Linear monoterpenes
",1463,,,2015-02-23 23:01:40 UTC,2015-02-23 23:01:40 UTC
363,CHEBI:64280,"monoterpene
",1465,,,2015-02-23 23:01:42 UTC,2015-02-23 23:01:42 UTC
364,C09873,"Acyclic monoterpenoids
Linear monoterpenes
",1465,,,2015-02-23 23:01:42 UTC,2015-02-23 23:01:42 UTC
365,LMPR0102010021,"Acyclic monoterpenoids
",1465,,,2015-02-23 23:01:42 UTC,2015-02-23 23:01:42 UTC
366,CHEBI:28927,"dihydroxyflavanone
monomethoxyflavanone
flavonoid phytoalexin
",1472,,,2015-02-23 23:01:44 UTC,2015-02-23 23:01:44 UTC
367,C09833,"Flavanones
",1472,,,2015-02-23 23:01:44 UTC,2015-02-23 23:01:44 UTC
368,LMPK12140571,"Flavanones
",1472,,,2015-02-23 23:01:44 UTC,2015-02-23 23:01:44 UTC
369,CHEBI:28393,"2-amino-2-deoxy-D-glucopyranose
",1474,,,2015-02-23 23:01:45 UTC,2015-02-23 23:01:45 UTC
370,CHEBI:17859,"alpha,omega-dicarboxylic acid
",1477,,,2015-02-23 23:01:47 UTC,2015-02-23 23:01:47 UTC
371,C00489,"Dicarboxylic acids
",1477,,,2015-02-23 23:01:47 UTC,2015-02-23 23:01:47 UTC
372,CHEBI:16891,"2-oxo monocarboxylic acid
aldehydic acid
",1478,,,2015-02-23 23:01:49 UTC,2015-02-23 23:01:49 UTC
373,CHEBI:30744,"C4-dicarboxylic acid
oxo dicarboxylic acid
",1479,,,2015-02-23 23:01:52 UTC,2015-02-23 23:01:52 UTC
374,LMFA01170120,"Dicarboxylic acids
",1479,,,2015-02-23 23:01:52 UTC,2015-02-23 23:01:52 UTC
375,CHEBI:27747,"L-lysine derivative
homoarginine
",1490,,,2015-02-23 23:01:54 UTC,2015-02-23 23:01:54 UTC
376,CHEBI:18127,"alkane-alpha,omega-diamine
",1493,,,2015-02-23 23:01:56 UTC,2015-02-23 23:01:56 UTC
377,CADAVERINE,"an aliphatic &alpha;,&omega;-diamine
",1493,,,2015-02-23 23:01:56 UTC,2015-02-23 23:01:56 UTC
378,CHEBI:17148,"alkane-alpha,omega-diamine
",1494,,,2015-02-23 23:01:57 UTC,2015-02-23 23:01:57 UTC
379,C00134,"Biogenic amines
",1494,,,2015-02-23 23:01:57 UTC,2015-02-23 23:01:57 UTC
380,PUTRESCINE,"an aliphatic &alpha;,&omega;-diamine
",1494,,,2015-02-23 23:01:57 UTC,2015-02-23 23:01:57 UTC
381,CHEBI:17489,"adenyl ribonucleotide
3',5'-cyclic purine nucleotide
",1497,,,2015-02-23 23:02:00 UTC,2015-02-23 23:02:00 UTC
382,C00575,"3',5'-Cyclic nuclcleotides
",1497,,,2015-02-23 23:02:00 UTC,2015-02-23 23:02:00 UTC
383,CHEBI:16856,"thiol
cysteine derivative
tripeptide
",1498,,,2015-02-23 23:02:02 UTC,2015-02-23 23:02:02 UTC
384,C00051,"Coenzymes
",1498,,,2015-02-23 23:02:02 UTC,2015-02-23 23:02:02 UTC
385,CHEBI:15741,"C4-dicarboxylic acid
alpha,omega-dicarboxylic acid
",1931,,,2015-02-23 23:02:10 UTC,2015-02-23 23:02:10 UTC
386,LMFA01170043,"Dicarboxylic acids
",1931,,,2015-02-23 23:02:10 UTC,2015-02-23 23:02:10 UTC
387,CHEBI:18135,"catechols
benzenediol
",1512,,,2015-02-23 23:02:14 UTC,2015-02-23 23:02:14 UTC
388,CATECHOL,"a catechol
",1512,,,2015-02-23 23:02:14 UTC,2015-02-23 23:02:14 UTC
389,LMPK12113017,"Flavones and Flavonols
",1546,,,2015-02-23 23:02:20 UTC,2015-02-23 23:02:20 UTC
390,CHEBI:18107,"xanthosines
",1604,,,2015-02-23 23:02:21 UTC,2015-02-23 23:02:21 UTC
391,C01762,"Purine alkaloids
",1604,,,2015-02-23 23:02:21 UTC,2015-02-23 23:02:21 UTC
392,CHEBI:15603,"L-alpha-amino acid
pyruvate family amino acid
leucine
",1946,,,2015-02-23 23:02:35 UTC,2015-02-23 23:02:35 UTC
393,C00123,"Common amino acids
",1946,,,2015-02-23 23:02:35 UTC,2015-02-23 23:02:35 UTC
394,LMPK12113344,"Flavones and Flavonols
",1969,,,2015-02-23 23:02:55 UTC,2015-02-23 23:02:55 UTC
395,LMPK12113343,"Flavones and Flavonols
",1970,,,2015-02-23 23:02:57 UTC,2015-02-23 23:02:57 UTC
396,CHEBI:17482,"cystathionine
",1976,,,2015-02-23 23:03:02 UTC,2015-02-23 23:03:02 UTC
397,CHEBI:17712,"xanthine
",1977,,,2015-02-23 23:03:04 UTC,2015-02-23 23:03:04 UTC
398,C00385,"Purine alkaloids
",1977,,,2015-02-23 23:03:04 UTC,2015-02-23 23:03:04 UTC
399,XANTHINE,"a small molecule
",1977,,,2015-02-23 23:03:04 UTC,2015-02-23 23:03:04 UTC
400,CHEBI:48991,"oxopurine
",1978,,,2015-02-23 23:03:06 UTC,2015-02-23 23:03:06 UTC
401,C16353,"Purine alkaloids
",1978,,,2015-02-23 23:03:06 UTC,2015-02-23 23:03:06 UTC
402,7-METHYLXANTHINE,"a small molecule
",1978,,,2015-02-23 23:03:06 UTC,2015-02-23 23:03:06 UTC
403,CHEBI:28680,"monosaccharide derivative
beta-D-arabinoside
pyrimidine nucleoside
",1979,,,2015-02-23 23:03:07 UTC,2015-02-23 23:03:07 UTC
404,CHEBI:33198,"gluconic acid
",1980,,,2015-02-23 23:03:10 UTC,2015-02-23 23:03:10 UTC
405,C00257,"Uronic acids
",1980,,,2015-02-23 23:03:10 UTC,2015-02-23 23:03:10 UTC
406,CHEBI:16899,"mannitol
",1982,,,2015-02-23 23:03:12 UTC,2015-02-23 23:03:12 UTC
407,CHEBI:17621,"flavin mononucleotide
",1984,,,2015-02-23 23:03:15 UTC,2015-02-23 23:03:15 UTC
408,C10643,"Acridone alkaloids
",1993,,,2015-02-23 23:03:26 UTC,2015-02-23 23:03:26 UTC
409,C09549,"Isoquinoline alkaloids
",2000,,,2015-02-23 23:03:35 UTC,2015-02-23 23:03:35 UTC
410,C10676,"Quinoline alkaloids
",2013,,,2015-02-23 23:03:46 UTC,2015-02-23 23:03:46 UTC
411,C17592,"Isoquinoline alkaloids
",2030,,,2015-02-23 23:04:01 UTC,2015-02-23 23:04:01 UTC
412,C09423,"Isoquinoline alkaloids
",2083,,,2015-02-23 23:04:47 UTC,2015-02-23 23:04:47 UTC
413,CHEBI:15854,"cinchona alkaloid
",2087,,,2015-02-23 23:04:51 UTC,2015-02-23 23:04:51 UTC
414,CHEBI:16718,"reticuline
",2089,,,2015-02-23 23:04:52 UTC,2015-02-23 23:04:52 UTC
415,C02105,"Isoquinoline alkaloids
",2089,,,2015-02-23 23:04:52 UTC,2015-02-23 23:04:52 UTC
416,CHEBI:27732,"alkaloid
purine alkaloid
trimethylxanthine
",2100,,,2015-02-23 23:05:00 UTC,2015-02-23 23:05:00 UTC
417,C07481,"Purine alkaloids
",2100,,,2015-02-23 23:05:00 UTC,2015-02-23 23:05:00 UTC
418,1-3-7-TRIMETHYLXANTHINE,"a small molecule
",2100,,,2015-02-23 23:05:00 UTC,2015-02-23 23:05:00 UTC
419,CHEBI:32528,"glycosylfructose
",2107,,,2015-02-23 23:05:08 UTC,2015-02-23 23:05:08 UTC
420,CHEBI:28121,"harmala alkaloid
",2149,,,2015-02-23 23:05:35 UTC,2015-02-23 23:05:35 UTC
421,C06538,"Indole alkaloids
",2149,,,2015-02-23 23:05:35 UTC,2015-02-23 23:05:35 UTC
422,CPD-9940,"an alkaloid
",2149,,,2015-02-23 23:05:35 UTC,2015-02-23 23:05:35 UTC
423,C09231,"Indole alkaloids
",2170,,,2015-02-23 23:05:54 UTC,2015-02-23 23:05:54 UTC
424,C10642,"Quinazoline alkaloids
",2196,,,2015-02-23 23:06:09 UTC,2015-02-23 23:06:09 UTC
425,C10128,"Pyridine alkaloids
",2197,,,2015-02-23 23:06:10 UTC,2015-02-23 23:06:10 UTC
426,CHEBI:2814,"enoate ester
tetrahydropyridine
pyridine alkaloid
",2198,,,2015-02-23 23:06:11 UTC,2015-02-23 23:06:11 UTC
427,C10129,"Pyridine alkaloids
",2198,,,2015-02-23 23:06:11 UTC,2015-02-23 23:06:11 UTC
428,CHEBI:18123,"iminium betaine
alkaloid
",2237,,,2015-02-23 23:06:39 UTC,2015-02-23 23:06:39 UTC
429,C01004,"Pyridine alkaloids
",2237,,,2015-02-23 23:06:39 UTC,2015-02-23 23:06:39 UTC
430,METHYLNICOTINATE,"a small molecule
",2237,,,2015-02-23 23:06:39 UTC,2015-02-23 23:06:39 UTC
431,CHEBI:15728,"guanidines
",2246,,,2015-02-23 23:06:46 UTC,2015-02-23 23:06:46 UTC
432,CHEBI:16828,"L-alpha-amino acid
erythrose 4-phosphate/phosphoenolpyruvate family amino acid
tryptophan
",2250,,,2015-02-23 23:06:50 UTC,2015-02-23 23:06:50 UTC
433,C00078,"Common amino acids
",2250,,,2015-02-23 23:06:50 UTC,2015-02-23 23:06:50 UTC
434,CHEBI:16958,"beta-amino acid
",2253,,,2015-02-23 23:06:56 UTC,2015-02-23 23:06:56 UTC
435,C00099,"Other amino acids
Biogenic amines
",2253,,,2015-02-23 23:06:56 UTC,2015-02-23 23:06:56 UTC
436,CHEBI:16467,"L-alpha-amino acid
glutamine family amino acid
arginine
",2257,,,2015-02-23 23:07:03 UTC,2015-02-23 23:07:03 UTC
437,C00062,"Common amino acids
",2257,,,2015-02-23 23:07:03 UTC,2015-02-23 23:07:03 UTC
438,CHEBI:48300,"threitol
",2261,,,2015-02-23 23:07:14 UTC,2015-02-23 23:07:14 UTC
439,CHEBI:16633,"L-alpha-amino acid
selenocysteine
",2262,,,2015-02-23 23:07:15 UTC,2015-02-23 23:07:15 UTC
440,C05688,"Other amino acids
",2262,,,2015-02-23 23:07:15 UTC,2015-02-23 23:07:15 UTC
